,season,holiday,workingday,casual,registered,count,date,hour,weekday,month
435,Spring,0,1,0,3,3,2011/2/1,5,Tuesday,February
436,Spring,0,1,0,22,22,2011/2/1,6,Tuesday,February
437,Spring,0,1,0,52,52,2011/2/1,7,Tuesday,February
438,Spring,0,1,3,132,135,2011/2/1,8,Tuesday,February
439,Spring,0,1,2,114,116,2011/2/1,9,Tuesday,February
440,Spring,0,1,0,47,47,2011/2/1,10,Tuesday,February
441,Spring,0,1,2,49,51,2011/2/1,11,Tuesday,February
442,Spring,0,1,2,53,55,2011/2/1,12,Tuesday,February
443,Spring,0,1,3,49,52,2011/2/1,13,Tuesday,February
444,Spring,0,1,5,49,54,2011/2/1,14,Tuesday,February
445,Spring,0,1,7,45,52,2011/2/1,15,Tuesday,February
446,Spring,0,1,3,61,64,2011/2/1,16,Tuesday,February
447,Spring,0,1,4,172,176,2011/2/1,17,Tuesday,February
448,Spring,0,1,3,165,168,2011/2/1,18,Tuesday,February
449,Spring,0,1,3,105,108,2011/2/1,19,Tuesday,February
450,Spring,0,1,5,69,74,2011/2/1,20,Tuesday,February
451,Spring,0,1,0,64,64,2011/2/1,21,Tuesday,February
452,Spring,0,1,2,34,36,2011/2/1,22,Tuesday,February
453,Spring,0,1,1,15,16,2011/2/1,23,Tuesday,February
454,Spring,0,1,0,2,2,2011/2/2,0,Wednesday,February
455,Spring,0,1,0,3,3,2011/2/2,1,Wednesday,February
456,Spring,0,1,4,0,4,2011/2/2,2,Wednesday,February
457,Spring,0,1,0,1,1,2011/2/2,3,Wednesday,February
458,Spring,0,1,0,1,1,2011/2/2,4,Wednesday,February
459,Spring,0,1,0,3,3,2011/2/2,5,Wednesday,February
460,Spring,0,1,1,17,18,2011/2/2,6,Wednesday,February
461,Spring,0,1,1,48,49,2011/2/2,7,Wednesday,February
462,Spring,0,1,1,154,155,2011/2/2,8,Wednesday,February
463,Spring,0,1,4,119,123,2011/2/2,9,Wednesday,February
464,Spring,0,1,2,59,61,2011/2/2,10,Wednesday,February
465,Spring,0,1,5,47,52,2011/2/2,11,Wednesday,February
466,Spring,0,1,3,61,64,2011/2/2,12,Wednesday,February
467,Spring,0,1,1,74,75,2011/2/2,13,Wednesday,February
468,Spring,0,1,2,61,63,2011/2/2,14,Wednesday,February
469,Spring,0,1,10,66,76,2011/2/2,15,Wednesday,February
470,Spring,0,1,8,95,103,2011/2/2,16,Wednesday,February
471,Spring,0,1,7,183,190,2011/2/2,17,Wednesday,February
472,Spring,0,1,7,175,182,2011/2/2,18,Wednesday,February
473,Spring,0,1,3,88,91,2011/2/2,19,Wednesday,February
474,Spring,0,1,4,71,75,2011/2/2,20,Wednesday,February
475,Spring,0,1,1,62,63,2011/2/2,21,Wednesday,February
476,Spring,0,1,5,35,40,2011/2/2,22,Wednesday,February
477,Spring,0,1,3,29,32,2011/2/2,23,Wednesday,February
478,Spring,0,1,1,11,12,2011/2/3,0,Thursday,February
479,Spring,0,1,0,5,5,2011/2/3,1,Thursday,February
480,Spring,0,1,0,2,2,2011/2/3,2,Thursday,February
481,Spring,0,1,0,1,1,2011/2/3,3,Thursday,February
482,Spring,0,1,0,2,2,2011/2/3,5,Thursday,February
483,Spring,0,1,0,39,39,2011/2/3,6,Thursday,February
484,Spring,0,1,1,86,87,2011/2/3,7,Thursday,February
485,Spring,0,1,4,184,188,2011/2/3,8,Thursday,February
486,Spring,0,1,6,127,133,2011/2/3,9,Thursday,February
487,Spring,0,1,2,50,52,2011/2/3,10,Thursday,February
488,Spring,0,1,9,55,64,2011/2/3,11,Thursday,February
489,Spring,0,1,2,67,69,2011/2/3,12,Thursday,February
490,Spring,0,1,4,47,51,2011/2/3,13,Thursday,February
491,Spring,0,1,4,43,47,2011/2/3,14,Thursday,February
492,Spring,0,1,4,56,60,2011/2/3,15,Thursday,February
493,Spring,0,1,5,73,78,2011/2/3,16,Thursday,February
494,Spring,0,1,5,170,175,2011/2/3,17,Thursday,February
495,Spring,0,1,2,145,147,2011/2/3,18,Thursday,February
496,Spring,0,1,4,92,96,2011/2/3,19,Thursday,February
497,Spring,0,1,1,108,109,2011/2/3,20,Thursday,February
498,Spring,0,1,1,53,54,2011/2/3,21,Thursday,February
499,Spring,0,1,2,39,41,2011/2/3,22,Thursday,February
500,Spring,0,1,4,34,38,2011/2/3,23,Thursday,February
501,Spring,0,1,3,10,13,2011/2/4,0,Friday,February
502,Spring,0,1,0,7,7,2011/2/4,1,Friday,February
503,Spring,0,1,0,1,1,2011/2/4,2,Friday,February
504,Spring,0,1,0,1,1,2011/2/4,3,Friday,February
505,Spring,0,1,0,7,7,2011/2/4,5,Friday,February
506,Spring,0,1,2,26,28,2011/2/4,6,Friday,February
507,Spring,0,1,0,87,87,2011/2/4,7,Friday,February
508,Spring,0,1,3,217,220,2011/2/4,8,Friday,February
509,Spring,0,1,3,124,127,2011/2/4,9,Friday,February
510,Spring,0,1,5,46,51,2011/2/4,10,Friday,February
511,Spring,0,1,3,61,64,2011/2/4,11,Friday,February
512,Spring,0,1,8,78,86,2011/2/4,12,Friday,February
513,Spring,0,1,9,73,82,2011/2/4,13,Friday,February
514,Spring,0,1,15,76,91,2011/2/4,14,Friday,February
515,Spring,0,1,9,81,90,2011/2/4,15,Friday,February
516,Spring,0,1,8,91,99,2011/2/4,16,Friday,February
517,Spring,0,1,10,195,205,2011/2/4,17,Friday,February
518,Spring,0,1,3,152,155,2011/2/4,18,Friday,February
519,Spring,0,1,1,102,103,2011/2/4,19,Friday,February
520,Spring,0,1,2,69,71,2011/2/4,20,Friday,February
521,Spring,0,1,2,41,43,2011/2/4,21,Friday,February
522,Spring,0,1,1,45,46,2011/2/4,22,Friday,February
523,Spring,0,1,1,30,31,2011/2/4,23,Friday,February
524,Spring,0,0,3,36,39,2011/2/5,0,Saturday,February
525,Spring,0,0,1,17,18,2011/2/5,1,Saturday,February
526,Spring,0,0,5,12,17,2011/2/5,2,Saturday,February
527,Spring,0,0,1,10,11,2011/2/5,3,Saturday,February
528,Spring,0,0,0,8,8,2011/2/5,4,Saturday,February
529,Spring,0,0,0,9,9,2011/2/5,5,Saturday,February
530,Spring,0,0,0,4,4,2011/2/5,6,Saturday,February
531,Spring,0,0,0,4,4,2011/2/5,7,Saturday,February
532,Spring,0,0,0,10,10,2011/2/5,8,Saturday,February
533,Spring,0,0,3,17,20,2011/2/5,9,Saturday,February
534,Spring,0,0,3,31,34,2011/2/5,10,Saturday,February
535,Spring,0,0,1,46,47,2011/2/5,11,Saturday,February
536,Spring,0,0,10,42,52,2011/2/5,12,Saturday,February
537,Spring,0,0,10,62,72,2011/2/5,13,Saturday,February
538,Spring,0,0,5,50,55,2011/2/5,14,Saturday,February
539,Spring,0,0,11,49,60,2011/2/5,15,Saturday,February
540,Spring,0,0,8,63,71,2011/2/5,16,Saturday,February
541,Spring,0,0,14,64,78,2011/2/5,17,Saturday,February
542,Spring,0,0,2,81,83,2011/2/5,18,Saturday,February
543,Spring,0,0,6,78,84,2011/2/5,19,Saturday,February
544,Spring,0,0,5,64,69,2011/2/5,20,Saturday,February
545,Spring,0,0,3,53,56,2011/2/5,21,Saturday,February
546,Spring,0,0,2,43,45,2011/2/5,22,Saturday,February
547,Spring,0,0,7,52,59,2011/2/5,23,Saturday,February
548,Spring,0,0,2,37,39,2011/2/6,0,Sunday,February
549,Spring,0,0,4,40,44,2011/2/6,1,Sunday,February
550,Spring,0,0,0,20,20,2011/2/6,2,Sunday,February
551,Spring,0,0,3,10,13,2011/2/6,3,Sunday,February
552,Spring,0,0,0,2,2,2011/2/6,4,Sunday,February
553,Spring,0,0,0,1,1,2011/2/6,5,Sunday,February
554,Spring,0,0,0,1,1,2011/2/6,6,Sunday,February
555,Spring,0,0,0,8,8,2011/2/6,7,Sunday,February
556,Spring,0,0,2,21,23,2011/2/6,8,Sunday,February
557,Spring,0,0,7,38,45,2011/2/6,9,Sunday,February
558,Spring,0,0,15,74,89,2011/2/6,10,Sunday,February
559,Spring,0,0,28,89,117,2011/2/6,11,Sunday,February
560,Spring,0,0,48,126,174,2011/2/6,12,Sunday,February
561,Spring,0,0,47,135,182,2011/2/6,13,Sunday,February
562,Spring,0,0,47,114,161,2011/2/6,14,Sunday,February
563,Spring,0,0,52,130,182,2011/2/6,15,Sunday,February
564,Spring,0,0,42,115,157,2011/2/6,16,Sunday,February
565,Spring,0,0,24,97,121,2011/2/6,17,Sunday,February
566,Spring,0,0,13,65,78,2011/2/6,18,Sunday,February
567,Spring,0,0,1,20,21,2011/2/6,19,Sunday,February
568,Spring,0,0,5,21,26,2011/2/6,20,Sunday,February
569,Spring,0,0,5,22,27,2011/2/6,21,Sunday,February
570,Spring,0,0,5,57,62,2011/2/6,22,Sunday,February
571,Spring,0,0,4,26,30,2011/2/6,23,Sunday,February
572,Spring,0,1,1,14,15,2011/2/7,0,Monday,February
573,Spring,0,1,1,4,5,2011/2/7,1,Monday,February
574,Spring,0,1,0,3,3,2011/2/7,2,Monday,February
575,Spring,0,1,0,1,1,2011/2/7,3,Monday,February
576,Spring,0,1,1,1,2,2011/2/7,4,Monday,February
577,Spring,0,1,1,9,10,2011/2/7,5,Monday,February
578,Spring,0,1,1,29,30,2011/2/7,6,Monday,February
579,Spring,0,1,6,89,95,2011/2/7,7,Monday,February
580,Spring,0,1,7,223,230,2011/2/7,8,Monday,February
581,Spring,0,1,3,115,118,2011/2/7,9,Monday,February
582,Spring,0,1,6,49,55,2011/2/7,10,Monday,February
583,Spring,0,1,11,36,47,2011/2/7,11,Monday,February
584,Spring,0,1,7,59,66,2011/2/7,12,Monday,February
585,Spring,0,1,10,54,64,2011/2/7,13,Monday,February
586,Spring,0,1,8,52,60,2011/2/7,14,Monday,February
587,Spring,0,1,4,46,50,2011/2/7,15,Monday,February
588,Spring,0,1,16,98,114,2011/2/7,16,Monday,February
589,Spring,0,1,9,207,216,2011/2/7,17,Monday,February
590,Spring,0,1,5,170,175,2011/2/7,18,Monday,February
591,Spring,0,1,5,123,128,2011/2/7,19,Monday,February
592,Spring,0,1,6,82,88,2011/2/7,20,Monday,February
593,Spring,0,1,3,75,78,2011/2/7,21,Monday,February
594,Spring,0,1,3,34,37,2011/2/7,22,Monday,February
595,Spring,0,1,6,19,25,2011/2/7,23,Monday,February
596,Spring,0,1,4,6,10,2011/2/8,0,Tuesday,February
597,Spring,0,1,0,4,4,2011/2/8,1,Tuesday,February
598,Spring,0,1,1,1,2,2011/2/8,2,Tuesday,February
599,Spring,0,1,0,1,1,2011/2/8,3,Tuesday,February
600,Spring,0,1,0,3,3,2011/2/8,4,Tuesday,February
601,Spring,0,1,0,2,2,2011/2/8,5,Tuesday,February
602,Spring,0,1,0,39,39,2011/2/8,6,Tuesday,February
603,Spring,0,1,3,97,100,2011/2/8,7,Tuesday,February
604,Spring,0,1,7,236,243,2011/2/8,8,Tuesday,February
605,Spring,0,1,7,128,135,2011/2/8,9,Tuesday,February
606,Spring,0,1,4,44,48,2011/2/8,10,Tuesday,February
607,Spring,0,1,1,49,50,2011/2/8,11,Tuesday,February
608,Spring,0,1,2,63,65,2011/2/8,12,Tuesday,February
609,Spring,0,1,2,48,50,2011/2/8,13,Tuesday,February
610,Spring,0,1,3,61,64,2011/2/8,14,Tuesday,February
611,Spring,0,1,6,45,51,2011/2/8,15,Tuesday,February
612,Spring,0,1,4,79,83,2011/2/8,16,Tuesday,February
613,Spring,0,1,4,172,176,2011/2/8,17,Tuesday,February
614,Spring,0,1,1,151,152,2011/2/8,18,Tuesday,February
615,Spring,0,1,1,100,101,2011/2/8,19,Tuesday,February
616,Spring,0,1,3,53,56,2011/2/8,20,Tuesday,February
617,Spring,0,1,8,46,54,2011/2/8,21,Tuesday,February
618,Spring,0,1,0,29,29,2011/2/8,22,Tuesday,February
619,Spring,0,1,3,9,12,2011/2/8,23,Tuesday,February
620,Spring,0,1,0,17,17,2011/2/9,0,Wednesday,February
621,Spring,0,1,0,7,7,2011/2/9,1,Wednesday,February
622,Spring,0,1,1,2,3,2011/2/9,2,Wednesday,February
623,Spring,0,1,0,2,2,2011/2/9,3,Wednesday,February
624,Spring,0,1,0,7,7,2011/2/9,5,Wednesday,February
625,Spring,0,1,0,43,43,2011/2/9,6,Wednesday,February
626,Spring,0,1,4,95,99,2011/2/9,7,Wednesday,February
627,Spring,0,1,1,198,199,2011/2/9,8,Wednesday,February
628,Spring,0,1,4,119,123,2011/2/9,9,Wednesday,February
629,Spring,0,1,8,51,59,2011/2/9,10,Wednesday,February
630,Spring,0,1,1,40,41,2011/2/9,11,Wednesday,February
631,Spring,0,1,4,57,61,2011/2/9,12,Wednesday,February
632,Spring,0,1,2,67,69,2011/2/9,13,Wednesday,February
633,Spring,0,1,2,56,58,2011/2/9,14,Wednesday,February
634,Spring,0,1,3,61,64,2011/2/9,15,Wednesday,February
635,Spring,0,1,7,72,79,2011/2/9,16,Wednesday,February
636,Spring,0,1,9,157,166,2011/2/9,17,Wednesday,February
637,Spring,0,1,2,168,170,2011/2/9,18,Wednesday,February
638,Spring,0,1,1,87,88,2011/2/9,19,Wednesday,February
639,Spring,0,1,0,84,84,2011/2/9,20,Wednesday,February
640,Spring,0,1,0,83,83,2011/2/9,21,Wednesday,February
641,Spring,0,1,4,42,46,2011/2/9,22,Wednesday,February
642,Spring,0,1,0,37,37,2011/2/9,23,Wednesday,February
643,Spring,0,1,0,16,16,2011/2/10,0,Thursday,February
644,Spring,0,1,0,7,7,2011/2/10,1,Thursday,February
645,Spring,0,1,0,3,3,2011/2/10,2,Thursday,February
646,Spring,0,1,0,1,1,2011/2/10,4,Thursday,February
647,Spring,0,1,0,6,6,2011/2/10,5,Thursday,February
648,Spring,0,1,0,26,26,2011/2/10,6,Thursday,February
649,Spring,0,1,0,99,99,2011/2/10,7,Thursday,February
650,Spring,0,1,5,173,178,2011/2/10,8,Thursday,February
651,Spring,0,1,1,121,122,2011/2/10,9,Thursday,February
652,Spring,0,1,1,34,35,2011/2/10,10,Thursday,February
653,Spring,0,1,1,44,45,2011/2/10,11,Thursday,February
654,Spring,0,1,4,65,69,2011/2/10,12,Thursday,February
655,Spring,0,1,3,59,62,2011/2/10,13,Thursday,February
656,Spring,0,1,6,42,48,2011/2/10,14,Thursday,February
657,Spring,0,1,0,50,50,2011/2/10,15,Thursday,February
658,Spring,0,1,4,76,80,2011/2/10,16,Thursday,February
659,Spring,0,1,6,159,165,2011/2/10,17,Thursday,February
660,Spring,0,1,3,157,160,2011/2/10,18,Thursday,February
661,Spring,0,1,2,110,112,2011/2/10,19,Thursday,February
662,Spring,0,1,4,93,97,2011/2/10,20,Thursday,February
663,Spring,0,1,2,70,72,2011/2/10,21,Thursday,February
664,Spring,0,1,4,47,51,2011/2/10,22,Thursday,February
665,Spring,0,1,1,33,34,2011/2/10,23,Thursday,February
666,Spring,0,1,2,12,14,2011/2/11,0,Friday,February
667,Spring,0,1,1,6,7,2011/2/11,1,Friday,February
668,Spring,0,1,0,3,3,2011/2/11,2,Friday,February
669,Spring,0,1,0,4,4,2011/2/11,5,Friday,February
670,Spring,0,1,1,23,24,2011/2/11,6,Friday,February
671,Spring,0,1,1,73,74,2011/2/11,7,Friday,February
672,Spring,0,1,4,212,216,2011/2/11,8,Friday,February
673,Spring,0,1,8,132,140,2011/2/11,9,Friday,February
674,Spring,0,1,5,39,44,2011/2/11,10,Friday,February
675,Spring,0,1,12,52,64,2011/2/11,11,Friday,February
676,Spring,0,1,7,64,71,2011/2/11,12,Friday,February
677,Spring,0,1,21,89,110,2011/2/11,13,Friday,February
678,Spring,0,1,17,67,84,2011/2/11,14,Friday,February
679,Spring,0,1,12,62,74,2011/2/11,15,Friday,February
680,Spring,0,1,14,111,125,2011/2/11,16,Friday,February
681,Spring,0,1,18,193,211,2011/2/11,17,Friday,February
682,Spring,0,1,9,165,174,2011/2/11,18,Friday,February
683,Spring,0,1,7,94,101,2011/2/11,19,Friday,February
684,Spring,0,1,2,61,63,2011/2/11,20,Friday,February
685,Spring,0,1,1,46,47,2011/2/11,21,Friday,February
686,Spring,0,1,2,41,43,2011/2/11,22,Friday,February
687,Spring,0,1,5,48,53,2011/2/11,23,Friday,February
688,Spring,0,0,3,27,30,2011/2/12,0,Saturday,February
689,Spring,0,0,2,22,24,2011/2/12,1,Saturday,February
690,Spring,0,0,2,13,15,2011/2/12,2,Saturday,February
691,Spring,0,0,3,7,10,2011/2/12,3,Saturday,February
692,Spring,0,0,0,4,4,2011/2/12,4,Saturday,February
693,Spring,0,0,0,1,1,2011/2/12,5,Saturday,February
694,Spring,0,0,1,1,2,2011/2/12,6,Saturday,February
695,Spring,0,0,2,9,11,2011/2/12,7,Saturday,February
696,Spring,0,0,2,28,30,2011/2/12,8,Saturday,February
697,Spring,0,0,5,38,43,2011/2/12,9,Saturday,February
698,Spring,0,0,13,71,84,2011/2/12,10,Saturday,February
699,Spring,0,0,30,84,114,2011/2/12,11,Saturday,February
700,Spring,0,0,27,93,120,2011/2/12,12,Saturday,February
701,Spring,0,0,32,103,135,2011/2/12,13,Saturday,February
702,Spring,0,0,30,90,120,2011/2/12,14,Saturday,February
703,Spring,0,0,47,127,174,2011/2/12,15,Saturday,February
704,Spring,0,0,42,103,145,2011/2/12,16,Saturday,February
705,Spring,0,0,24,113,137,2011/2/12,17,Saturday,February
706,Spring,0,0,4,60,64,2011/2/12,18,Saturday,February
707,Spring,0,0,2,39,41,2011/2/12,19,Saturday,February
708,Spring,0,0,1,39,40,2011/2/12,20,Saturday,February
709,Spring,0,0,9,42,51,2011/2/12,21,Saturday,February
710,Spring,0,0,6,39,45,2011/2/12,22,Saturday,February
711,Spring,0,0,1,31,32,2011/2/12,23,Saturday,February
712,Spring,0,0,5,34,39,2011/2/13,0,Sunday,February
713,Spring,0,0,1,23,24,2011/2/13,1,Sunday,February
714,Spring,0,0,1,19,20,2011/2/13,2,Sunday,February
715,Spring,0,0,4,8,12,2011/2/13,3,Sunday,February
716,Spring,0,0,0,2,2,2011/2/13,4,Sunday,February
717,Spring,0,0,2,3,5,2011/2/13,6,Sunday,February
718,Spring,0,0,0,3,3,2011/2/13,7,Sunday,February
719,Spring,0,0,1,11,12,2011/2/13,8,Sunday,February
720,Spring,0,0,12,35,47,2011/2/13,9,Sunday,February
721,Spring,0,0,19,86,105,2011/2/13,10,Sunday,February
722,Spring,0,0,26,86,112,2011/2/13,11,Sunday,February
723,Spring,0,0,58,94,152,2011/2/13,12,Sunday,February
724,Spring,0,0,62,92,154,2011/2/13,13,Sunday,February
725,Spring,0,0,51,110,161,2011/2/13,14,Sunday,February
726,Spring,0,0,40,122,162,2011/2/13,15,Sunday,February
727,Spring,0,0,28,106,134,2011/2/13,16,Sunday,February
728,Spring,0,0,30,95,125,2011/2/13,17,Sunday,February
729,Spring,0,0,17,78,95,2011/2/13,18,Sunday,February
730,Spring,0,0,11,50,61,2011/2/13,19,Sunday,February
731,Spring,0,0,15,32,47,2011/2/13,20,Sunday,February
732,Spring,0,0,6,45,51,2011/2/13,21,Sunday,February
733,Spring,0,0,5,31,36,2011/2/13,22,Sunday,February
734,Spring,0,0,3,27,30,2011/2/13,23,Sunday,February
735,Spring,0,1,3,8,11,2011/2/14,0,Monday,February
736,Spring,0,1,1,6,7,2011/2/14,1,Monday,February
737,Spring,0,1,0,2,2,2011/2/14,2,Monday,February
738,Spring,0,1,1,1,2,2011/2/14,3,Monday,February
739,Spring,0,1,0,2,2,2011/2/14,4,Monday,February
740,Spring,0,1,0,3,3,2011/2/14,5,Monday,February
741,Spring,0,1,1,25,26,2011/2/14,6,Monday,February
742,Spring,0,1,2,96,98,2011/2/14,7,Monday,February
743,Spring,0,1,7,249,256,2011/2/14,8,Monday,February
744,Spring,0,1,8,122,130,2011/2/14,9,Monday,February
745,Spring,0,1,9,46,55,2011/2/14,10,Monday,February
746,Spring,0,1,10,43,53,2011/2/14,11,Monday,February
747,Spring,0,1,27,99,126,2011/2/14,12,Monday,February
748,Spring,0,1,27,93,120,2011/2/14,13,Monday,February
749,Spring,0,1,14,76,90,2011/2/14,14,Monday,February
750,Spring,0,1,19,71,90,2011/2/14,15,Monday,February
751,Spring,0,1,16,102,118,2011/2/14,16,Monday,February
752,Spring,0,1,25,218,243,2011/2/14,17,Monday,February
753,Spring,0,1,11,194,205,2011/2/14,18,Monday,February
754,Spring,0,1,12,86,98,2011/2/14,19,Monday,February
755,Spring,0,1,5,65,70,2011/2/14,20,Monday,February
756,Spring,0,1,8,35,43,2011/2/14,21,Monday,February
757,Spring,0,1,1,44,45,2011/2/14,22,Monday,February
758,Spring,0,1,1,19,20,2011/2/14,23,Monday,February
759,Spring,0,1,7,12,19,2011/2/15,0,Tuesday,February
760,Spring,0,1,0,5,5,2011/2/15,1,Tuesday,February
761,Spring,0,1,1,2,3,2011/2/15,2,Tuesday,February
762,Spring,0,1,0,1,1,2011/2/15,4,Tuesday,February
763,Spring,0,1,0,4,4,2011/2/15,5,Tuesday,February
764,Spring,0,1,0,30,30,2011/2/15,6,Tuesday,February
765,Spring,0,1,2,103,105,2011/2/15,7,Tuesday,February
766,Spring,0,1,10,213,223,2011/2/15,8,Tuesday,February
767,Spring,0,1,2,108,110,2011/2/15,9,Tuesday,February
768,Spring,0,1,5,47,52,2011/2/15,10,Tuesday,February
769,Spring,0,1,11,46,57,2011/2/15,11,Tuesday,February
770,Spring,0,1,6,65,71,2011/2/15,12,Tuesday,February
771,Spring,0,1,14,68,82,2011/2/15,13,Tuesday,February
772,Spring,0,1,10,69,79,2011/2/15,14,Tuesday,February
773,Spring,0,1,11,74,85,2011/2/15,15,Tuesday,February
774,Spring,0,1,21,77,98,2011/2/15,16,Tuesday,February
775,Spring,0,1,15,191,206,2011/2/15,17,Tuesday,February
776,Spring,0,1,14,198,212,2011/2/15,18,Tuesday,February
777,Spring,0,1,3,142,145,2011/2/15,19,Tuesday,February
778,Spring,0,1,3,98,101,2011/2/15,20,Tuesday,February
779,Spring,0,1,5,61,66,2011/2/15,21,Tuesday,February
780,Spring,0,1,0,41,41,2011/2/15,22,Tuesday,February
781,Spring,0,1,0,20,20,2011/2/15,23,Tuesday,February
782,Spring,0,1,0,15,15,2011/2/16,0,Wednesday,February
783,Spring,0,1,0,9,9,2011/2/16,1,Wednesday,February
784,Spring,0,1,0,1,1,2011/2/16,3,Wednesday,February
785,Spring,0,1,0,1,1,2011/2/16,4,Wednesday,February
786,Spring,0,1,0,5,5,2011/2/16,5,Wednesday,February
787,Spring,0,1,1,32,33,2011/2/16,6,Wednesday,February
788,Spring,0,1,5,103,108,2011/2/16,7,Wednesday,February
789,Spring,0,1,6,224,230,2011/2/16,8,Wednesday,February
790,Spring,0,1,2,122,124,2011/2/16,9,Wednesday,February
791,Spring,0,1,14,55,69,2011/2/16,10,Wednesday,February
792,Spring,0,1,7,59,66,2011/2/16,11,Wednesday,February
793,Spring,0,1,14,72,86,2011/2/16,12,Wednesday,February
794,Spring,0,1,13,80,93,2011/2/16,13,Wednesday,February
795,Spring,0,1,17,65,82,2011/2/16,14,Wednesday,February
796,Spring,0,1,35,82,117,2011/2/16,15,Wednesday,February
797,Spring,0,1,26,96,122,2011/2/16,16,Wednesday,February
798,Spring,0,1,11,244,255,2011/2/16,17,Wednesday,February
799,Spring,0,1,20,202,222,2011/2/16,18,Wednesday,February
800,Spring,0,1,18,143,161,2011/2/16,19,Wednesday,February
801,Spring,0,1,10,108,118,2011/2/16,20,Wednesday,February
802,Spring,0,1,5,87,92,2011/2/16,21,Wednesday,February
803,Spring,0,1,12,61,73,2011/2/16,22,Wednesday,February
804,Spring,0,1,2,31,33,2011/2/16,23,Wednesday,February
805,Spring,0,1,1,16,17,2011/2/17,0,Thursday,February
806,Spring,0,1,0,6,6,2011/2/17,1,Thursday,February
807,Spring,0,1,2,4,6,2011/2/17,2,Thursday,February
808,Spring,0,1,3,1,4,2011/2/17,3,Thursday,February
809,Spring,0,1,3,1,4,2011/2/17,4,Thursday,February
810,Spring,0,1,1,11,12,2011/2/17,5,Thursday,February
811,Spring,0,1,3,44,47,2011/2/17,6,Thursday,February
812,Spring,0,1,7,119,126,2011/2/17,7,Thursday,February
813,Spring,0,1,18,267,285,2011/2/17,8,Thursday,February
814,Spring,0,1,16,163,179,2011/2/17,9,Thursday,February
815,Spring,0,1,18,70,88,2011/2/17,10,Thursday,February
816,Spring,0,1,19,71,90,2011/2/17,11,Thursday,February
817,Spring,0,1,15,86,101,2011/2/17,12,Thursday,February
818,Spring,0,1,15,108,123,2011/2/17,13,Thursday,February
819,Spring,0,1,26,55,81,2011/2/17,14,Thursday,February
820,Spring,0,1,15,91,106,2011/2/17,15,Thursday,February
821,Spring,0,1,29,117,146,2011/2/17,16,Thursday,February
822,Spring,0,1,18,256,274,2011/2/17,17,Thursday,February
823,Spring,0,1,11,211,222,2011/2/17,18,Thursday,February
824,Spring,0,1,14,161,175,2011/2/17,19,Thursday,February
825,Spring,0,1,8,131,139,2011/2/17,20,Thursday,February
826,Spring,0,1,5,119,124,2011/2/17,21,Thursday,February
827,Spring,0,1,8,68,76,2011/2/17,22,Thursday,February
828,Spring,0,1,4,40,44,2011/2/17,23,Thursday,February
829,Spring,0,1,12,20,32,2011/2/18,0,Friday,February
830,Spring,0,1,1,7,8,2011/2/18,1,Friday,February
831,Spring,0,1,2,5,7,2011/2/18,2,Friday,February
832,Spring,0,1,2,6,8,2011/2/18,3,Friday,February
833,Spring,0,1,0,1,1,2011/2/18,4,Friday,February
834,Spring,0,1,1,6,7,2011/2/18,5,Friday,February
835,Spring,0,1,2,48,50,2011/2/18,6,Friday,February
836,Spring,0,1,8,108,116,2011/2/18,7,Friday,February
837,Spring,0,1,26,246,272,2011/2/18,8,Friday,February
838,Spring,0,1,15,154,169,2011/2/18,9,Friday,February
839,Spring,0,1,17,78,95,2011/2/18,10,Friday,February
840,Spring,0,1,31,82,113,2011/2/18,11,Friday,February
841,Spring,0,1,59,126,185,2011/2/18,12,Friday,February
842,Spring,0,1,45,131,176,2011/2/18,13,Friday,February
843,Spring,0,1,73,118,191,2011/2/18,14,Friday,February
844,Spring,0,1,55,117,172,2011/2/18,15,Friday,February
845,Spring,0,1,68,164,232,2011/2/18,16,Friday,February
846,Spring,0,1,52,275,327,2011/2/18,17,Friday,February
847,Spring,0,1,29,195,224,2011/2/18,18,Friday,February
848,Spring,0,1,16,146,162,2011/2/18,19,Friday,February
849,Spring,0,1,19,105,124,2011/2/18,20,Friday,February
850,Spring,0,1,11,61,72,2011/2/18,21,Friday,February
